Area / Date;Production Type;Code;Name;Intalled Capacity at the beginning of year [MW];Current Installed Capacity [MW];Location;Voltage Connection Level [kV];Commissioning Date;Decommissioning Date;bzn;bidding_zone_extended_name;start;end;start_year;bidding_zone
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Fossil Gas;26WIMPI-0848721W;CHPP-Augusta;41.0;41.0;19089001;150;01.01.2016;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-0214118E;DELL'ALVANO E AQUILEA;41.0;41.0;19084014;220;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-10773227;IMPIANTO EOLICO ELIMI;39.0;39.0;19081011;220;27.11.2021;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19V1CRO;CENTRALE EOLICA VICARI UNO;38.0;38.0;19082078;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19CCMR8;CONTRADA CORVO - COZZO MITURRO;38.0;38.0;19082015;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19CLLA9;CALLARI;36.0;36.0;19087054;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S19CCNT1;CONTRASTO C.LE;35.0;35.0;19087006;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19MPWPS;MONTE PETRASI;34.0;34.0;19084001;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Solar;26WIMPI-1227351G;FV PATERNO';;33.0;19087033;150;15.07.2022;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-0358706K;PARCO EOLICO ALCAMO;32.0;32.0;19081001;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19SNNTP;SANTA NINFA;32.0;32.0;19081019;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19MSTI2;MISTRETTA;30.0;30.0;19083052;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19IEDN5;PARCO EOLICO DI PALERMO;30.0;30.0;19082030;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19GNCHV;GIUNCHETTO;29.0;30.0;19086013;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-11336696;Mazara del Vallo 2;;29.0;19081012;150;22.07.2022;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-0774412H;serradelvento;28.0;28.0;19082036;150;31.07.2021;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19MZCNF;MONTE ZIMMARA;27.0;27.0;19082036;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-07739959;portella pero;27.0;27.0;19082024;150;07.01.2019;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19ASLCO;ALIA SCLAFANI;26.0;26.0;19082001;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19SCLMF;SALEMI;26.0;26.0;19081018;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-V19MCNLH;VIZZINI;25.0;25.0;19087027;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19MDENN;MONTE DURRA';25.0;25.0;19084021;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19MCNL4;MINEO-MILITELLO;24.0;24.0;19087027;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-0385721L;Vento DI Vino;24.0;24.0;19081012;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPINAGRTT-1O;TROINA;24.0;24.0;19086018;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-0303396R;Nebrodi Nord;24.0;24.0;19083069;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-C19CCRLM;CARLENTINI;24.0;24.0;19089006;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-0304843N;Alcantara Nord;24.0;24.0;19083023;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-0304850Q;Alcantara Sud;24.0;24.0;19083025;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19PEVRJ;VIZZINI;23.0;24.0;19087054;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19CDLS5;CASTEL DI LUCIO;23.0;23.0;19083013;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-B19CCRLU;CARLENTINI-B;23.0;23.0;19089006;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19LECDD;LICODIA EUBEA;22.0;22.0;19087020;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-0221669N;Petralia Sottana;22.0;22.0;19082056;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19RFCZ9;ROCCA FICUZZA;22.0;22.0;19084007;220;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-0599705G;Parco Eolico Buseto;22.0;22.0;19081002;150;06.07.2016;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19IEMMH;MIMIANI;22.0;22.0;19085004;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19IEDP1;IMPIANTO EOLICO DI MARINEO;22.0;22.0;19082080;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-0301899B;Nebrodi Ovest;20.0;20.0;19083022;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-C19PCRTF;CAMPOREALE;20.0;20.0;19082019;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-0198971S;Trapani Contrada Coniglia;20.0;20.0;19081021;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19MNENK;MONTE NARBONE;20.0;20.0;19084001;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-0304834O;Nebrodi Est;20.0;20.0;19083057;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Solar;26WIMPI-0122141U;Matos;19.0;19.0;19081021;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Biomass;26WIMPI-0163877Q;ENNA;18.0;18.0;19086009;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-0770583A;BUTERA2;18.0;18.0;19085003;150;12.05.2018;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-0910443B;SICULIANA1;17.0;17.0;19084042;150;23.12.2018;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19PCRTZ;PARTINICO;16.0;16.0;19082054;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19MMENO;MONTE MALVIZZO;16.0;16.0;19084001;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-03590511;Costa del Pidocchio;16.0;16.0;19085003;150;22.11.2016;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-0890589G;Mazara del Vallo;15.0;15.0;19081012;150;09.12.2018;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-1128801D;PARCO EOLICO ALCAMO II;14.0;14.0;19081001;150;24.12.2020;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19CECEJ;CACCAMO;14.0;14.0;19082014;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-0859080X;PARTANNA EOLICO;14.0;14.0;19081015;150;23.04.2021;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Solar;26WIMPI-00834908;PRIOLO GARGALLO;13.0;13.0;19089021;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S19PTRNG;PATERNO' C.LE;12.0;13.0;19087033;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19CVZZP;COZZO VALLEFONDI 1;10.0;10.0;19082051;20;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S19BCRCS;BARCA CLE;9.0;9.0;19087033;20;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Hydro Run-of-river and poundage;26WIMPI-S19CSZZ0;CASUZZE;8.0;8.0;19082053;20;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19C2RL8;CARLENTINI 2;0.0;0.0;19089006;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-Sicily / 01.01.2022 00:00 - 01.01.2023 00:00;Wind Onshore;26WIMPI-S19CCNR5;CONTRADA COLLA;0.0;0.0;19082015;150;31.12.2014;;BZN;IT-Sicily;2022-01-01;2023-01-01;2022;IT_SICI
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Hard coal;26WIMPI-S16BSCRY;BRINDISI SUD CE;2420.0;1815.0;16074001;380;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S16EBNPL;ENIPOWER BRINDISI;1217.0;1218.0;16074001;380;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S16CDMNU;SORGENIA PUGLIA CENTRALE DI MODUGNO;810.0;810.0;16072027;380;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S14TERME;ENERGIA MOLISE;769.0;769.0;14070078;380;23.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Coal-derived gas;26WIMPI-0693236B;CET 2;450.0;450.0;16073027;220;30.11.2017;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S16CSSCB;RATINO;419.0;419.0;16071051;380;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S16CNDLL;CANDELA;401.0;401.0;16071009;380;23.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Coal-derived gas;26WIMPI-0420910Z;ILVA TARANTO CET3;400.0;400.0;16073027;220;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Gas;26WIMPI-S14LTRNT;LARINO TG;248.0;248.0;14070083;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Biomass;26WIMPI-S16IGET0;IGES;150.0;146.0;16072030;150;17.11.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Water Reservoir;26WIMPI-S18CSTR3;CASTROCUCCO;83.0;83.0;17076092;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Solar;26WIMPI-20050836;Vega_;79.0;79.0;16071058;150;22.11.2019;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0606151L;Gravina NE;72.0;72.0;16072023;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Fossil Oil;26WIMPI-S16ETNPN;ENIPOWER TARANTO;66.0;66.0;16073027;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0436939C;Deliceto Eolico 2;66.0;66.0;16071022;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Biomass;26WIMPI-S17TCNPA;CENTRALE TERMOELETTRICA;64.0;64.0;17077020;15;17.11.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Solar;26WIMPI-10547804;San Severo Antonacci;63.0;63.0;16071051;150;18.12.2019;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S16ASSL3;ASCOLI SATRIANO;61.0;62.0;16071005;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0681821G;Wind Farm Melfi2;60.0;60.0;17076048;150;23.07.2016;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-04195063;Eolico Tursi e Colobraro;60.0;60.0;17077029;150;11.05.2017;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-01325337;SAN MARTINO IN PENSILIS;58.0;58.0;14070069;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-01114964;CASTELLANETA;56.0;56.0;16073003;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-07655506;Tricarico C&C;54.0;54.0;17077028;150;09.06.2017;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0373145A;Ferranti;54.0;54.0;16071036;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0535003U;IMPIANTO EOLICO ASCOLI SATRIANO;52.0;52.0;16071005;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0912510C;Bella_Ares;;52.0;17076012;150;01.01.2022;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S16EODN3;ORSARA;49.0;49.0;16071019;150;17.11.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0611168N;Breathe energia in movimento;49.0;49.0;17076048;150;13.02.2015;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-A16IAVC3;IVPC ANZANO;49.0;49.0;16071003;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMYI-S16PTRMB;IMPIANTO EOLICO PIETRAMONTECORVINO;48.0;48.0;16071039;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S16L3CC3;LECCE3;48.0;48.0;16075035;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0672677Z;Breva;;45.0;17076048;150;10.01.2022;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S17PEMCE;PARCO EOLICO MONTE CUTE;44.0;44.0;17076014;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0157423E;San Marco in Lamis;44.0;44.0;16071047;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Solar;26WIMPI-01113115;IL PRIMO;42.0;42.0;16074004;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0493347G;MATISSE;42.0;42.0;16071009;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S16SRRCC;SERRACAPRIOLA;42.0;42.0;16071053;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S16ETS1J;TROIA SAN VINCENZO;42.0;42.0;16071058;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMYI-S14IRVPB;ROTELLO;42.0;42.0;14070061;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S16MCNT6;MONTECALVELLO;41.0;41.0;16071058;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S17RPCN5;RIPACANDIDA;41.0;41.0;17076067;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-09098043;FORENTUM;40.0;40.0;17076043;150;31.12.2018;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S16R3CCA;ROCCHETTA 3;40.0;40.0;16071042;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S16IFMVD;FORENZA;40.0;40.0;17076033;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-07692029;BOSCOLEPIANE;39.0;39.0;17076090;150;17.09.2018;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S16DCNNQ;CANDELA;39.0;39.0;16071009;380;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0682360L;Cancellara;39.0;39.0;17076018;150;19.11.2015;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Hydro Water Reservoir;26WIMPI-S17AGRIH;AGRI;39.0;39.0;17076035;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-S14NAVCV;NUOVA ACQUASPRUZZA;38.0;38.0;14094026;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
BZN|IT-South / 01.01.2021 00:00 - 01.01.2022 00:00;Wind Onshore;26WIMPI-0179228R;Eurowindordona;38.0;38.0;16071063;150;31.12.2014;;BZN;IT-South;2021-01-01;2022-01-01;2021;IT_SUD
